2017/2/13 15:00,多剤耐性菌「MRSA」をロケットで打ち上げへ：宇宙で突然変異を実験 ...,起業家のイーロン・マスク氏が率いる米民間宇宙企業スペースXは2月14日、同社の ロケット「ファルコン9」を打ち上げる。ロケットには多剤耐性菌として知られるメチシリン 耐性黄色ブドウ球菌（MRSA）を積載し、実験のため国際宇宙 ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/02/mrsa-1.php
2017/2/18 15:41,NASAの「宇宙うんちチャレンジ」、最優秀賞は？,米航空宇宙局（ＮＡＳＡ）は１８日までに、最大６日間にわたり宇宙服を着続けた 場合の排せつ物の処理方法について解決策を募る「宇宙うんちチャレンジ」の受賞者を 発表した,Cable News Network,https://www.cnn.co.jp/fringe/35096798.html
2017/2/19 16:02,ロケット打ち上げ成功、世界最多の１０４基の衛星搭載　印,インドの宇宙開発当局は１９日までに、打ち上げたロケット１基から人工衛星計１０４個の 大量放出に成功したと発表した。ロシアが２０１４年に実現させた衛星３７個の切り離しを 大幅に更新する最多記録としている。 インドは近年、宇宙開発で ...,Cable News Network,https://www.cnn.co.jp/tech/35096812.html
2017/2/20 0:00,太陽から奇妙な放射線、原因は裏側にあった,NASAの宇宙望遠鏡が、太陽の裏側で発生した大規模なフレアに伴うガンマ線を、太陽の地球側で捉えることに成功した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/16/b/021700057/
2017/2/20 14:12,スペースX、NASAのケネディ宇宙センターからISS補給船打ち上げ ...,２月１９日、米民間宇宙企業スペースＸは、米フロリダ州にある米航空宇宙局（ＮＡＳＡ）の ケネディ宇宙センターから、国際宇宙ステーション（ＩＳＳ）への物資を積んだ無人宇宙船「 ドラゴン」をファルコン９ロケットで打ち上げた（２０１７年 ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/02/nasaiss.php
2017/2/23 17:30,人類共通の目標に大きな一歩、NASAが地球と似た惑星を7つ発見 …,NASA（米航空宇宙局）は水曜、地球に似た7つの惑星が太陽系に近い恒星を周回して いると発表した。なかでも最大の注目は、少なくとも3つの惑星が、水が液体で存在 できるなど生物の生息に適した条件が整った「ハビタブルゾーン」に位置 …,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/02/nasa7.php
2017/3/3 0:00,【解説】月周回旅行、スペースXの実現力は？,米スペースX社が、民間人2人を乗せた月への有人飛行を2018年中に行うと発表した。1972年以来の月への旅は実現するのか、行き方や実績を解説する。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/16/c/030200031/
2017/3/10 0:00,UFOみたいな土星の衛星、NASA探査機が撮影,NASAの土星探査機カッシーニが、土星の環のすき間に潜む小さなUFOのような衛星「パン」の撮影に成功した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/031000091/
2017/3/10 17:00,宇宙空間では人体に何が起こるのか＜1＞ＮＡＳＡで進む研究,米航空宇宙局（ＮＡＳＡ）は５０年以上にわたる有人宇宙飛行の歴史を持ち、 無重力空間が人体に及ぼす影響に精通している。だが将来の火星探査を見据えた人体 研究プログラム（ＨＲＰ）ではそのさらに先を行き、宇宙環境が人間の ...,Cable News Network,https://www.cnn.co.jp/fringe/35089673.html
2017/3/11 9:00,宇宙空間では人体に何が起こるのか＜２＞　専用マシンで健康維持へ,将来の火星探査を見据えた米航空宇宙局（ＮＡＳＡ）の人体研究プログラム（ ＨＲＰ）の国際科学部門で副責任者を務めるジョン・チャールズ博士によれば、無重力 空間に到達すると平衡感覚をつかさどる器官や内耳がすぐにこれを感知 ...,Cable News Network,https://www.cnn.co.jp/fringe/35089678.html
2017/3/12 17:30,宇宙空間では人体に何が起こるのか＜３＞　火星探査へ向けて,宇宙飛行が人体に与える影響として近年注目されているのは、目の健康への 作用だ。ケリー氏ら４０歳代後半から５０歳代の飛行士は、視力が若干変化したとの不調 を訴えた。宇宙滞在中に眼鏡が必要になった飛行士もいる,Cable News Network,https://www.cnn.co.jp/fringe/35089679.html
2017/3/21 15:30,彗星表面で崖崩れ,世界で初めて小型機が着陸したチュリュモフ・ゲラシメンコ彗星の表面で２０１５年、大規模な崖崩れが発生した,swissinfo.ch,http://www.swissinfo.ch/jpn/%E5%BD%97%E6%98%9F%E8%A1%A8%E9%9D%A2%E3%81%A7%E5%B4%96%E5%B4%A9%E3%82%8C/43046964
2017/3/23 0:00,トランプ政権で消える？ NASA４つのミッション,米トランプ政権が発表した2018年度の予算案で、NASAの地球科学プログラムの予算が大幅に削減されることが判明した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/032200103/
2017/3/23 0:00,【解説】地球に似た7惑星を発見、生命に理想的,太陽系からわずか39光年のところに、7つの地球型惑星が見つかった。1つの恒星の周りを回っていて、液体の水が存在する可能性がある。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/022300069/
2017/3/24 18:45,深宇宙探査、物理学の限界を超えて＜１＞　人類はどこまで行けるのか,遥かかなたにあるため、現在われわれが持つ技術ではそこに到達するのに２４００世代 かかる場所を想像してほしい。そこはケンタウルス座アルファ星だが、実はそれが地球 から最も近い恒星となる。 １９７０年代に打ち上げられた無人惑星探査 ...,Cable News Network,https://www.cnn.co.jp/fringe/35098685.html
2017/3/25 9:00,深宇宙探査、物理学の限界を超えて＜２＞　反物質エンジン,複数の民間企業も火星探査ミッションを推進している。宇宙開発企業「スペース Ｘ」の最高経営責任者（ＣＥＯ）で、電気自動車メーカー、テスラ・モーターズの会長兼 ＣＥＯでもあるイーロン・マスク氏は、２０２０年代半ばに有人火星探査 ...,Cable News Network,https://www.cnn.co.jp/fringe/35098689.html
2017/3/26 17:00,深宇宙探査、物理学の限界を超えて＜３＞　ワープ航法,仮にわれわれ自らが目的地に行けなくても、自宅から間接的に探索できるかもしれない 。 前回「深深宇宙探査、物理学の限界を超えて＜２＞ 反物質エンジン」はこちら１０億 ピクセルの高解像度を誇る宇宙望遠鏡「ガイア」がこの取り組みに貢献 ...,Cable News Network,https://www.cnn.co.jp/fringe/35092083.html
2017/3/27 0:00,地球に似た7つの惑星の間を微生物が移動？,最近発見された地球に似た7惑星の間の距離は非常に近く、ある種の生物なら惑星間の旅に耐えられることがわかった。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/032400109/
2017/3/29 10:30,困窮エジプトの無謀な宇宙開発 | ワールド | 最新記事 | ニューズウィーク ...,真新しい複合施設に入るのは新設されたエジプト宇宙局。60年代に頓挫した計画を 復活したもので、技術革新を進めて人工衛星を建造し、広大な砂漠に眠っている資源を 見つけ出すという。 民衆の支持を得た軍事クーデターで、軍トップの ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/03/post-7271.php
2017/3/30 12:00,究極のブラックホールをつくりだす、地上で最も黒い素材とは？ | ワールド ...,米航空宇宙局（NASA）でも、2011年、摂氏750度以上で生成され、紫外線や可視光 などを99％以上吸収する素材の開発に成功しているが、『ベンタブラック』は、NASAの 素材よりも低い温度で生成できることから、より幅広い活用が期待されて ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/03/post-7282.php
2017/4/3 0:00,木星の芸術的な最新画像、「まるでゴッホの絵」,2016年7月に木星に到着したNASAの木星探査機ジュノーが、これまでにない鮮明さで太陽系最大の惑星をとらえた。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/040300121/
2017/4/4 15:00,「宇宙兵器」の噂もある米空軍の無人機、軌道飛行記録を更新中 ...,米空軍が運用する無人宇宙機「X-37B」が現在、4度目のミッションで地球周回軌道の 飛行記録を更新中だ。2015年5 ... ボーイング社を主契約会社とし、低コストの再使用型 宇宙往還機の開発を目指すこの計画は、2004年に米国防総省の ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/04/post-7309.php
2017/4/13 15:40,2つの銀河をつなぎ止めるダークマターが見えた！ | ワールド | 最新記事 ...,数十億光年かなたの宇宙空間で、ダークマター（暗黒物質）の無数の「糸」が2つの銀河 をつなぎ止めている——そんなドラマチックな画像が初めて公開された。目に見えない 謎の物質が織り成す巨大な網の目が宇宙をまとめていることを ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/04/2-50.php
2017/4/14 0:00,土星の衛星エンケラドスに生命はぐくむ素材,土星探査機カッシーニによる観測から、氷の衛星エンケラドスには微生物の餌となる水素分子が豊富に存在していることが明らかになった。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/041400142/
2017/4/14 13:33,地球外生命の可能性、木星と土星の衛星が有力に　ＮＡＳＡ,米航空宇宙局（ＮＡＳＡ）は１３日、木星の衛星エウロパと土星の衛星エンケラドスについて、地球外生命が存在できる可能性が特に大きいことを裏付ける新たな証拠が見つかったと発表した。,Cable News Network,https://www.cnn.co.jp/fringe/35099802.html
2017/4/15 21:00,NASAが宇宙の彼方から不可解なほどに強力な謎のX線放射を検出,NASAのチャンドラX線観測衛星が75日間の観測作業を行っていたところ、地球から100億光年離れた位置にある観測エリアから、その銀河の全ての光量より1000倍も明るいX線が検知され、数時間後に消失するという不可解な現象が起こっていたことが報告されています。,livedoor NEWS,http://news.livedoor.com/article/detail/12940830/
2017/4/16 0:00,史上初のブラックホール撮影、成否は数カ月後,世界8カ所の天文台をつないだ仮想的な電波望遠鏡を利用する「事象の地平線望遠鏡（EHT）」プロジェクト。ブラックホールを取り巻く「事象の地平線」をより直…,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/041400140/
2017/4/19 11:50,宇宙ごみ問題で「飛んでいる弾丸」は75万個 衝突時に壊滅的な被害も,ドイツ・ダルムシュタット（Darmstadt）で18日、宇宙ごみ（スペースデブリ）に関する会合が開幕し、過去60年間の宇宙探検の結果として地球の衛星軌道上に宇宙ごみがたまり、宇宙空間での任務に影響を及ぼしている問題が悪化していると警鐘を鳴らした。,livedoor NEWS,http://news.livedoor.com/article/detail/12955400/
2017/4/20 0:00,40光年先に地球似の惑星を発見、生命探しに最適,新たに発見された地球型の太陽系外惑星は、主星から近すぎも遠すぎもしない距離にあるだけでなく、既存の望遠鏡で大気の有無を確認し、地球外生命の痕跡を探れる…,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/042000152/
2017/4/25 9:10,宇宙から吊り下げるビルを計画? 小惑星に建設し地球まで下す設計,エッフェル塔、エンパイア・ステート・ビルディング、ブルジュ・ハリファ...人類はその文明を誇るため、より高い建築物を作り上げてきました。「Clouds Architecture Office」が進める仮想プロジェクトも、そんな高層建築物のひとつ。ただひとつ違うのは「地上から空中」ではなく、「宇宙から地上」に向けて吊り下げる、ということ。,livedoor NEWS,http://news.livedoor.com/article/detail/12980830/
2017/4/26 0:00,土星の環から地球が見えた、NASAが写真公開,さまざまな宇宙探査機が撮影した地球と月のツーショット写真を見ると、宇宙から見た地球の姿がわかる。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/16/b/042500079/
2017/5/2 0:00,【解説】宇宙生命探査、次はこうなる,太陽系の近くで興味深い惑星の発見が相次いでいる。今、地球外生命探査は大胆な次の一歩を踏み出そうとしている。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/050100166/
2017/5/2 9:47,スペースX 米政府が委託した軍事衛星「NROL-76」の打ち上げに成功,米宇宙開発企業スペースX（SpaceX）は1日、米政府が委託した軍事衛星「NROL-76」の打ち上げに成功した。イーロン・マスク（Elon Musk）最高経営責任者（CEO）率いる同社が軍事目的の衛星を打ち上げたのは初めて。,livedoor NEWS,http://news.livedoor.com/article/detail/13011663/
2017/5/16 0:00,まるで「星の万華鏡」、夜空を行進する天の川を撮影,天の川が夜空に円を描くように、いくつも連なって行進している——写真家がそんな美しい写真をオーストラリア南部で撮影した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/051600184/
2017/5/16 0:00,【動画】潜入ルポ、ソ連のスペースシャトル,冷戦時代にソ連が有翼宇宙船の建造と実験を行っていた施設に写真家が潜入した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/051500181/
2017/5/19 17:40,宇宙の放射線からクルーを守れ | ワールド | 最新記事 | ニューズウィーク ...,銀河宇宙線は大部分が陽子だが、より重いものもあり、DNAを傷つけ、変異を 引き起こし、遺伝子転写を変える可能性がある。遺伝子転写とはDNAの遺伝情報を RNA（リボ核酸）にコピーして全身の細胞に伝えること。そのプロセスが変われ ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/05/post-7633.php
2017/5/24 0:00,「宇宙精子」使い健康な「宇宙マウス」が誕生,宇宙に9カ月間滞在し、強い放射線をはじめ、厳しい宇宙環境にさらされたフリーズドライ精子から健康なマウスの子が誕生したことが明らかとなった。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/052400195/
2017/5/24 17:57,米で中国出身の女、宇宙技術の不法輸出で起訴 最高で禁固150年も …,2017年5月24日 ... ５月２３日、米司法省は、カリフォルニア州に住む中国出身の女（３２）が、機密の宇宙 通信技術を入手し不法に中国に輸出しようとしたとして拘束されたと発表した。写真は 司法省のロゴ。ニューヨークで２０１３年１２月撮影（２０１７年 …,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/05/150-1.php
2017/5/30 6:00,NASAが消えた星を観測 超新星なくブラックホールになる可能性を発表,巨大な恒星のなかには、超新星爆発を経ずにブラックホールになるものが存在するーーそんな可能性をNASAが発見しました。,livedoor NEWS,http://news.livedoor.com/article/detail/13130825/
2017/6/1 11:52,米ＮＡＳＡ、初の太陽探査ミッション　来夏開始,米航空宇宙局（ＮＡＳＡ）は、無人探査機「パーカー・ソーラー・プローブ」を送り込んで太陽の大気を調べる初のミッションを２０１８年夏から開始する。,Cable News Network,https://www.cnn.co.jp/fringe/35102094.html
2017/6/1 16:04,太陽に最接近　ＮＡＳＡが探査機打ち上げへ,ＮＡＳＡ（米航空宇宙局）は、来年７月に太陽にこれまでで最も近い約６２０万キロの距離まで近づく探査機を打ち上げる計画を発表。,Nippon Television Network,http://www.news24.jp/articles/2017/06/01/10363081.html
2017/6/2 0:00,【図解】NASA、太陽“かすめる”探査機を投入へ,約200万℃にもなるコロナのせいで、近くから観測できなかった太陽に最接近する探査機を送る計画をNASAが発表した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/060200205/
2017/6/5 0:00,重力波検出に成功、30億年前のブラックホール衝突,30億年前の想定外に大きいブラックホールどうしの衝突により発生した重力波が、今年になって地球に到達した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/060500207/
2017/6/6 2:50,米宇宙服、残り１１着,国際宇宙ステーションの船外活動で飛行士の着用する宇宙服が老朽化し、近い将来足りなくなる恐れがある,swissinfo.ch,http://www.swissinfo.ch/jpn/%E7%B1%B3%E5%AE%87%E5%AE%99%E6%9C%8D-%E6%AE%8B%E3%82%8A%EF%BC%91%EF%BC%91%E7%9D%80/43235548
2017/6/6 16:00,世界最大の飛行機が初披露！空中発射プラットフォームとしてデビューへ ...,"マイクロソフトの共同創業者であるポール・ガートナー・アレン氏が創設した宇宙輸送 ベンチャー企業『ストラトローンチ・システムズ』は、地表から高度2,000キロメートルまで の、いわゆる""地球低軌道（LEO）""へのアクセス手段として、空中発射 ...",Newsweek,http://www.newsweekjapan.jp/stories/world/2017/06/post-7747.php
2017/6/9 0:00,重力レンズ使った星の重さ測定に成功、ハッブル,ハッブル宇宙望遠鏡での観測により、提唱者のアインシュタイン自身が実現の可能性はないと言っていた手法による恒星の質量の測定に成功した。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/060900215/
2017/6/9 12:42,若い星を取り巻く「生命の原料」 400光年先に発見 研究,惑星が形成される前の太陽に似た誕生間もない星の周囲で、生命に欠かせない要素とされる化学物質を初めて検出したとする2件の研究報告が8日、発表された。,AFPBB News,http://www.afpbb.com/articles/-/3131435
2017/6/15 21:41,人工衛星みちびき３号公開　災害時に期待,８月に打ち上げ予定の人工衛星「みちびき３号」の機体が１５日に公開された。,Nippon Television Network,http://www.news24.jp/articles/2017/06/15/07364385.html
2017/6/16 18:15,イーロン・マスク「火星移住は生きている間に可能だと知ってほしい ...,2002年に米民間宇宙企業スペースXを設立したマスクは、人類が火星に都市を建設 する可能性を何年も訴えてきた。スペースXは現在、2024年までに火星に有人宇宙船を 送る方針で、2030年前半の有人飛行を目指すNASA（米航空宇宙局） ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/06/post-7815.php
2017/6/20 12:50,あなたも「宇宙独立国」の一員に、アスガルディアに２１万人が応募,宇宙空間に人類初の独立国家「アスガルディア」を建設する構想を打ち出しているロシアの科学者が、このほど香港で記者会見し、プロジェクトの第１弾となる小型衛星「アスガルディア１」を今年１２月に打ち上げて、地球の軌道に送り込む計画を発表した。,Cable News Network,https://www.cnn.co.jp/fringe/35102996.html
2017/6/20 13:21,宇宙望遠鏡ケプラー、地球サイズの惑星を新たに１０個発見,太陽系外の地球型惑星を探索している米航空宇宙局（ＮＡＳＡ）の宇宙望遠鏡「ケプラー」が、地球に似た大きさの惑星を新たに１０個発見した。,Cable News Network,https://www.cnn.co.jp/fringe/35103000.html
2017/6/23 0:00,ケプラー、新たに219個の惑星を発見,ケプラー宇宙望遠鏡は4年間の観測で4000個以上の太陽系外惑星を発見してきた。今回の発見はその一部。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/16/b/062300094/
2017/6/23 19:30,人類滅亡に備える人類バックアップ計画 | ワールド | 最新記事 | ニューズ ..., NASA（米航空宇宙局）は今月、太陽系にある10個の小惑星を、大きさと軌道計算に 基づいて「潜在的に危険」と分類した。 NASAは、地球付近で693個の天体を発見して いる。2013年から地球の脅威となる天体を探査しているアメリカの広域 ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/06/post-7856.php
2017/6/26 0:00,太陽系外の巨大ミラー惑星、新手法で60個の候補,新しい探査法によって、太陽系外にある巨大な灼熱の惑星「ホット・ジュピター」の候補が60個見つかった。珍しい惑星に関する理解を深めるのに役立つはずだ。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/062600241/
2017/6/28 12:54,２０３０年に有人月面探査目指す,宇宙航空研究開発機構（ＪＡＸＡ）は２８日、２０３０年に日本人宇宙飛行士による月面探査の実現を目指す方針を明らかにした。,swissinfo.ch,http://www.swissinfo.ch/jpn/%EF%BC%92%EF%BC%90%EF%BC%93%EF%BC%90%E5%B9%B4%E3%81%AB%E6%9C%89%E4%BA%BA%E6%9C%88%E9%9D%A2%E6%8E%A2%E6%9F%BB%E7%9B%AE%E6%8C%87%E3%81%99/43294316
2017/7/2 14:44,小惑星の衝突回避へ、ＮＡＳＡが実験計画発表　２２年実施,米航空宇宙局（ＮＡＳＡ）は２日までに、地球に接近する小惑星に宇宙機を衝突させ、軌道を変えさせる実験「ＤＡＲＴ」が正式に承認されたとして、２０２２年１０月の実行に向けた計画を発表した。,Cable News Network,https://www.cnn.co.jp/fringe/35103620.html
2017/7/4 0:00,祝20周年！探査機が撮った火星の絶景写真36点,2017年7月4日は、NASA（米航空宇宙局）が送り込んだ探査車（ローバー）が火星の地表で稼働してから20年にあたる日だ。それ以降、NASAの探査機が…,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/070400253/
2017/7/6 17:05,世界初となる民間の宇宙飛行士訓練センターが英国で誕生へ | ワールド ...,一般の人々でも宇宙に行ける時代が、いよいよ到来しようとしている。米国の宇宙開発 企業『スペースＸ』では、2018年に民間人2名を自社の有人飛行船『クルー・ドラゴン』に 乗せて月を往復する計画を明らかにし、世界中から注目を集めている ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/07/post-7938.php
2017/7/7 9:31,火星表面、予想以上に「生命生存に不適」か 英研究,火星上に存在する水和塩鉱物が細菌を殺傷することを明らかにした研究結果が6日、発表された。火星の少なくとも表面での生命発見の期待を大きく打ち砕く結果だという。,AFPBB News,http://www.afpbb.com/articles/-/3134829
2017/7/7 13:02,日欧共同水星ミッション「ベピコロンボ」、探査機初公開,欧州と日本の科学者らが6日、水星探査計画「ベピコロンボ（BepiColombo）」の探査機を公開した。2018年10月の打ち上げ予定で、太陽系で最も謎の多い惑星の解明に乗り出す,AFPBB News,http://www.afpbb.com/articles/-/3134862
2017/7/7 21:43,「きぼう」から超小型衛星5機が宇宙空間へ,七夕の日の７日、国際宇宙ステーションの日本の実験棟「きぼう」から、九州工業大学の学生らが製作した超小型衛星５機が宇宙空間に放出された。,Nippon Television Network,http://www.news24.jp/articles/2017/07/07/07366445.html
2017/7/8 13:42,米軍に「宇宙軍」創設なるか　空軍上層部は必要性に疑問,米宇宙軍の創設を盛り込んだ法案が下院軍事委員会を通過し、本会議での審議を待っている。だが、空軍上層部からは組織の複雑さが増しコストがかかるなど改編の必要性を疑問視する声も出ている,Cable News Network,https://www.cnn.co.jp/usa/35103963.html
2017/7/12 16:51,海の水は宇宙からやって来た？ 私たちはまだ海を知らない | ワールド ...,＜科学エッセイと一流の写真家による105点の写真が収められた『海のミュージアム ——地球最大の生態系を探る』。想像もつかなかった世界が、未だにこの地球に存在 することを実感させられる＞. 私たちは、生命の誕生をもたらした海に ...,Newsweek,http://www.newsweekjapan.jp/stories/world/2017/07/post-7966.php
2017/7/14 0:00,木星の大赤斑を至近距離から撮影、円形に近づく,NASAの木星探査機ジュノーが上空から撮影した大赤斑の画像は、大赤斑の今後の変化を予想するのに役立つはずだ。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/071400268/
2017/7/14 6:14,「地球外生命」発見計画が発動 現在まで発見された惑星は3498個,欧州宇宙機構は6月、惑星探査ミッション「プラトー」の製作を承認した。生命のいる可能性のある惑星を1000個以上発見すると期待されている,livedoor NEWS,http://news.livedoor.com/article/detail/13335070/
2017/7/18 0:00,【動画】最も詳しい冥王星の地形、上空から体験,NASAの探査機が接近通過して撮影した冥王星の画像とデータを利用して、まるでこの星の上空を飛んでいるような映像が作成された。,National Geographic,http://natgeo.nikkeibp.co.jp/atcl/news/17/071800270/
2017/7/19 16:00,11光年離れた恒星から「独特な信号」、専門家は宇宙人説否定,米自治領プエルトリコの研究者らが、地球から11光年離れた赤色矮星（わいせい）「ロス128（Ross 128）」から発信された「独特な信号」の存在に気付いたと明らかにした。,AFPBB News,http://www.afpbb.com/articles/-/3136059
